0.00083742
-0.00045904
0.00059966
5.7607e-05
0.0010958
0.00076935
-0.00074632
-0.00052091
0.00076927
-0.0012211
-0.00085637
0.0012142
0.0019002
-0.0010182
0.0012973
8.2449e-05
0.0008478
0.00062445
-0.0007492
-0.00055651
0.00085725
0.00099911
-0.00054936
0.0007205
7.5112e-05
0.0017133
0.0012951
